geonameid,asciiname,countrycode,latitude,longitude,feature code,population
2065594,Mount Isa,AU,-20.72523,139.49727,PPLA2,22785
2065740,Morphett Vale,AU,-35.13333,138.51667,PPLX,22788
2067119,Mandurah,AU,-32.5269,115.7217,PPLA2,83294
2068079,Kwinana,AU,-32.23013,115.78128,PPL,30433
2070571,Gosnells,AU,-32.081,116.0054,PPLX,19914
2070998,Geraldton,AU,-28.77897,114.61459,PPLA2,26872
2071059,Gawler,AU,-34.60251,138.74902,PPLA2,20006
2073124,Darwin,AU,-12.46113,130.84185,PPLA,129062
2075265,Busselton,AU,-33.65249,115.3455,PPLA2,21898
2075432,Bunbury,AU,-33.32711,115.64137,PPLA2,68248
2077895,Alice Springs,AU,-23.69748,133.88362,PPLA2,25186
2077963,Albany,AU,-35.02692,117.88369,PPLA2,33650
2078025,Adelaide,AU,-34.92866,138.59863,PPLA,1225235
2143285,Wodonga,AU,-36.12179,146.88809,PPL,18582
2143887,Wheelers Hill,AU,-37.9,145.18333,PPLX,19369
2143973,Westmead,AU,-33.80383,150.98768,PPLX,17835
2144095,Werribee,AU,-37.9,144.66667,PPLX,40143
2144528,Warrnambool,AU,-38.38176,142.48799,PPL,29176
2144604,Warragul,AU,-38.15912,145.93118,PPL,15284
2144728,Wantirna South,AU,-37.88333,145.21667,PPLX,19081
2144764,Wangaratta,AU,-36.35846,146.32056,PPL,17897
2145092,Wahroonga,AU,-33.71816,151.11561,PPLX,17652
2145461,Upper Coomera,AU,-27.87683,153.28572,PPLX,24956
2145990,Truganina,AU,-37.81667,144.75,PPLX,20646
2146108,Traralgon,AU,-38.19528,146.5415,PPL,24605
2146142,Townsville,AU,-19.26639,146.80569,PPL,196219
2146268,Toowoomba,AU,-27.56056,151.95386,PPL,131258
2146793,Thornbury,AU,-37.75819,145.00583,PPLX,18292
2146827,Thomastown,AU,-37.68333,145.01667,PPLX,20441
2147140,Templestowe,AU,-37.75405,145.14864,PPLX,16305
2147357,Tarneit,AU,-37.83634,144.65952,PPLX,34372
2147381,Taree,AU,-31.91099,152.45387,PPL,16359
2147497,Tamworth,AU,-31.09048,150.92905,PPLA2,47597
2147714,Sydney,AU,-33.86785,151.20732,PPLA,4627345
2147821,Surry Hills,AU,-33.88374,151.21282,PPLX,16492
2147849,Surfers Paradise,AU,-28.00274,153.42999,PPLX,31073
2147914,Sunbury,AU,-37.57742,144.72607,PPLX,35449
2148088,Strathfield,AU,-33.88096,151.07986,PPLX,25769
2148591,Springvale,AU,-37.94853,145.15274,PPLX,21572
2148876,South Yarra,AU,-37.83834,144.99149,PPLX,25237
2148928,Southport,AU,-27.96724,153.39796,PPLX,32965
2149645,Shepparton,AU,-36.38047,145.39867,PPL,31148
2149847,Seven Hills,AU,-33.78333,150.93333,PPLX,19196
2149975,Seaford,AU,-38.1,145.13333,PPLX,16148
2150660,Saint Kilda,AU,-37.8676,144.98099,PPLX,20417
2150669,Saint Ives,AU,-33.72976,151.15977,PPLX,17036
2150717,Saint Albans,AU,-37.73333,144.8,PPLX,35091
2150767,Ryde,AU,-33.8188,151.1062,PPLX,26385
2150894,Rowville,AU,-37.93333,145.23333,PPLX,33160
2151437,Rockhampton,AU,-23.38032,150.50595,PPL,61724
2151443,Rockdale,AU,-33.95,151.13333,PPLX,15436
2151576,Ringwood,AU,-37.81667,145.23333,PPLX,17242
2151649,Richmond,AU,-37.81819,145.00176,PPLX,27878
2151716,Reservoir,AU,-37.71667,145,PPLX,50092
2152329,Quakers Hill,AU,-33.73333,150.88333,PPLX,26904
2152558,Preston,AU,-37.75,145.01667,PPLX,32499
2152658,Port Melbourne,AU,-37.83961,144.94228,PPLX,15817
2152659,Port Macquarie,AU,-31.43084,152.90894,PPL,45692
2152819,Point Cook,AU,-37.91482,144.75088,PPLX,49436
2153720,Pascoe Vale,AU,-37.73333,144.93333,PPLX,16850
2153925,Palm Beach,AU,-28.11694,153.46584,PPLX,15205
2153953,Pakenham,AU,-38.07018,145.47411,PPLX,45895
2154219,Orange,AU,-33.28397,149.10018,PPL,38408
2154912,North Melbourne,AU,-37.79798,144.94512,PPLX,15395
2155001,Northcote,AU,-37.76667,145,PPLX,24115
2155204,Noble Park,AU,-37.96667,145.16667,PPLX,30921
2155472,Newcastle,AU,-32.92953,151.7801,PPLA2,308308
2155542,Nerang,AU,-27.98941,153.33633,PPLX,16739
2155718,Narre Warren,AU,-38.03333,145.3,PPLX,26389
2155787,Narangba,AU,-27.20338,152.95923,PPL,18217
2156340,Mulgrave,AU,-37.92845,145.17708,PPLX,17647
2156492,Mount Waverley,AU,-37.87709,145.12939,PPLX,33149
2156578,Mount Martha,AU,-38.26667,145.01667,PPLX,17788
2156643,Mount Gambier,AU,-37.8318,140.77919,PPL,25030
2156663,Mount Eliza,AU,-38.18333,145.08333,PPLX,17358
2156671,Mount Druitt,AU,-33.76667,150.81667,PPLX,16682
2156813,Mosman,AU,-33.83902,151.23956,PPLX,27844
2156878,Mornington,AU,-38.21792,145.03876,PPLX,23245
2156934,Morayfield,AU,-27.10876,152.94907,PPLX,21221
2156942,South Morang,AU,-37.65,145.1,PPLX,23874
2156977,Mooroolbark,AU,-37.78247,145.31682,PPLX,21503
2157410,Mitcham,AU,-37.81667,145.2,PPLX,15861
2157495,Miranda,AU,-34.03857,151.10005,PPLX,15111
2157635,Mill Park,AU,-37.66667,145.06667,PPLX,29474
2157698,Mildura,AU,-34.18551,142.16251,PPL,32936
2157995,Merrylands,AU,-33.83333,150.98333,PPLX,29508
2158051,Mernda,AU,-37.60075,145.09555,PPLX,16370
2158177,Melbourne,AU,-37.814,144.96332,PPLA,4246375
2158538,Mascot,AU,-33.92598,151.19347,PPLX,15985
2158562,Maryborough,AU,-25.54073,152.70493,PPL,15479
2158626,Marrickville,AU,-33.90741,151.15546,PPLX,26140
2158651,Maroubra,AU,-33.95,151.23333,PPLX,30224
2158867,Manly,AU,-33.79798,151.28826,PPLX,16170
2159045,Maitland,AU,-32.73308,151.5574,PPLA2,67132
2159220,Mackay,AU,-21.15345,149.16554,PPLA2,74219
2159851,Liverpool,AU,-33.91938,150.92588,PPLA2,27545
2160188,Lilydale,AU,-37.75,145.35,PPLX,16209
2160258,Lidcombe,AU,-33.86436,151.0397,PPLX,19791
2160517,Launceston,AU,-41.43876,147.13467,PPLA2,106153
2160560,Lara,AU,-38.02388,144.40617,PPLX,15919
2160582,Langwarrin,AU,-38.16667,145.16667,PPLX,22146
2160706,Lalor,AU,-37.66667,145.01667,PPLX,22413
2160744,Lakemba,AU,-33.91972,151.07592,PPLX,16921
2161185,Kogarah,AU,-33.9681,151.13564,PPLX,15705
2161532,Keysborough,AU,-37.99116,145.17385,PPLX,25637
2161540,Kew,AU,-37.80639,145.03086,PPLX,24491
2161608,Kensington,AU,-33.92019,151.22241,PPLX,15021
2163137,Hornsby,AU,-33.70244,151.09931,PPL,22335
2163355,Hobart,AU,-42.87936,147.32941,PPLA,216656
2163776,Hawthorn South,AU,-37.8329,145.0367,PPLX,21177
2163782,Hawthorn,AU,-37.81992,145.0358,PPLX,23051
2163990,Hampton Park,AU,-38.03333,145.25,PPLX,25377
2164422,Griffith,AU,-34.28853,146.05093,PPL,18154
2164495,Greenvale,AU,-37.63333,144.86667,PPLX,15338
2164515,Greensborough,AU,-37.70462,145.10302,PPLX,20407
2164691,Granville,AU,-33.8406,151.00748,PPLX,22889
2164837,Goulburn,AU,-34.75155,149.72086,PPL,22645
2165087,Gold Coast,AU,-28.00029,153.43088,PPL,591473
2165171,Glen Waverley,AU,-37.87811,145.16476,PPLX,40238
2165200,Glenroy,AU,-37.7,144.93333,PPLX,22127
2165290,Glen Iris,AU,-37.86667,145.06667,PPLX,24838
2165329,Glenferrie,AU,-37.83333,145.05,PPLX,21177
2165478,Gladstone,AU,-23.84852,151.25775,PPLA2,30489
2165798,Geelong,AU,-38.14711,144.36069,PPL,226034
2166143,Frankston East,AU,-38.13333,145.13333,PPL,34457
2166144,Frankston,AU,-38.14458,145.12291,PPLX,36239
2166370,Footscray,AU,-37.8,144.9,PPLX,16550
2166952,Fairfield,AU,-33.86667,150.95,PPLX,17932
2167208,Essendon,AU,-37.74981,144.9109,PPLX,20310
2167279,Epping,AU,-37.65,145.03333,PPLX,32696
2167280,Epping,AU,-33.77271,151.08184,PPLX,23435
2167312,Engadine,AU,-34.06564,151.01266,PPLX,17141
2167445,Eltham,AU,-37.73333,145.15,PPLX,17829
2167651,Eight Mile Plains,AU,-27.58333,153.1,PPLX,15364
2167840,Eastwood,AU,-33.79176,151.08057,PPLX,17792
2167949,Earlwood,AU,-33.9209,151.12506,PPLX,17592
2168305,Dubbo,AU,-32.24295,148.60484,PPL,39863
2168537,Doreen,AU,-37.6,145.15,PPLX,20954
2168605,Doncaster East,AU,-37.78761,145.14888,PPLX,28016
2168607,Doncaster,AU,-37.78828,145.12373,PPLX,20728
2169145,Deer Park,AU,-37.76722,144.76657,PPLX,17980
2169220,Deception Bay,AU,-27.19354,153.02631,PPLX,19539
2169460,Dandenong,AU,-37.98333,145.2,PPLX,30193
2169867,Croydon,AU,-37.8,145.28333,PPLX,26502
2169956,Cronulla,AU,-34.06251,151.14961,PPLX,17703
2170079,Cranbourne,AU,-38.11342,145.28326,PPLX,19825
2170089,Craigieburn,AU,-37.6,144.95,PPLX,50069
2170307,Corio,AU,-38.08333,144.38333,PPLX,15215
2170435,Coorparoo,AU,-27.49325,153.05826,PPLX,15965
2170697,Coogee,AU,-33.9205,151.25522,PPLX,15333
2171085,Coffs Harbour,AU,-30.29626,153.11351,PPL,26672
2171168,Coburg,AU,-37.75,144.96667,PPLX,25846
2171400,Clayton,AU,-37.91667,145.11667,PPLX,20130
2171507,Wollongong,AU,-34.424,150.89345,PPLA2,292190
2171707,Chatswood,AU,-33.8,151.18333,PPLX,25140
2171845,Cessnock,AU,-32.83211,151.35623,PPL,15076
2172111,Castle Hill,AU,-33.73333,151,PPLX,39284
2172191,Carrum Downs,AU,-38.09968,145.17248,PPLX,20444
2172264,Carnegie,AU,-37.89359,145.05534,PPLX,17121
2172293,Carlton,AU,-37.8,144.96667,PPLX,18829
2172303,Carlingford,AU,-33.78269,151.04888,PPLX,24131
2172434,Capalaba,AU,-27.54333,153.20287,PPL,17027
2172517,Canberra,AU,-35.28346,149.12807,PPLC,367752
2172686,Camberwell,AU,-37.84205,145.0694,PPLX,21744
2172797,Cairns,AU,-16.92366,145.76613,PPL,153075
2172832,Caboolture,AU,-27.08465,152.9511,PPLX,26341
2172995,Burwood,AU,-33.88333,151.1,PPLX,15935
2173125,Burnie,AU,-41.05584,145.90375,PPLA2,19972
2173323,Bundaberg,AU,-24.86621,152.3479,PPL,70826
2173605,Buderim,AU,-26.68443,153.05705,PPLX,28774
2173741,Brunswick,AU,-37.76667,144.96667,PPLX,24176
2173911,Broken Hill,AU,-31.9652,141.4512,PPL,18027
2174003,Brisbane,AU,-27.46794,153.02809,PPLA,2189878
2174039,Brighton,AU,-37.90561,145.00279,PPLX,22742
2174580,Boronia,AU,-37.86667,145.28333,PPLX,21857
2175411,Blacktown,AU,-33.76667,150.91667,PPLX,46942
2175974,Bexley,AU,-33.95,151.11667,PPLX,19664
2176031,Berwick,AU,-38.03333,145.35,PPLX,47074
2176122,Bentleigh East,AU,-37.91928,145.05301,PPLX,27368
2176123,Bentleigh,AU,-37.91806,145.03544,PPLX,15892
2176187,Bendigo,AU,-36.75818,144.28024,PPLA2,100617
2176592,Baulkham Hills,AU,-33.75881,150.99292,PPLX,36792
2176632,Bathurst,AU,-33.41665,149.5806,PPLA2,33110
2176934,Banora Point,AU,-28.21298,153.53634,PPLX,15868
2176947,Bankstown,AU,-33.91667,151.03333,PPLX,32399
2177091,Ballarat,AU,-37.56622,143.84957,PPL,97937
2177233,Bairnsdale,AU,-37.82289,147.61041,PPL,15411
2177513,Auburn,AU,-33.85,151.03333,PPLX,37245
2177565,Ashfield,AU,-33.88834,151.12274,PPLX,23749
2177671,Armidale,AU,-30.50123,151.66553,PPL,23741
2178208,Albany Creek,AU,-27.35364,152.96848,PPLX,15532
2207268,Maroochydore,AU,-26.66008,153.09953,PPLX,18342
2207618,Cheltenham,AU,-37.96944,145.04806,PPLX,21837
2208285,Randwick,AU,-33.91439,151.24895,PPLX,30532
2208305,Dee Why,AU,-33.7511,151.28886,PPLX,21145
2208313,Umina Beach,AU,-33.52314,151.31325,PPLX,16413
6301965,Palmerston,AU,-12.48602,130.9833,PPL,25000
6354957,Hervey Bay,AU,-25.28762,152.76936,PPL,52230
6619280,Sydney Central Business District,AU,-33.86482,151.20773,PPLX,25654
6621337,Kingsford,AU,-33.92399,151.22749,PPLX,15338
6693094,Springfield Lakes,AU,-27.66757,152.92488,PPLX,15081
6943558,Bracken Ridge,AU,-27.3171,153.03097,PPLX,16701
6943560,Kallangur,AU,-27.25204,152.99226,PPLX,20222
6943562,North Lakes,AU,-27.22426,153.02075,PPLX,21260
6943585,The Gap,AU,-27.44187,152.93861,PPLX,16371
7281805,Caroline Springs,AU,-37.74124,144.73631,PPLX,24077
7281807,Hoppers Crossing,AU,-37.88264,144.7003,PPLX,38178
7281838,Logan City,AU,-27.63917,153.10944,PPL,282673
7281839,Carindale,AU,-27.50578,153.10236,PPLX,15418
7281840,Parramatta,AU,-33.8178,151.00348,PPLA2,26876
7281850,Ferntree Gully,AU,-37.88461,145.29539,PPLX,26019
7302628,Adelaide Hills,AU,-34.91119,138.70735,PPL,60394
7302631,Canning Vale,AU,-32.05799,115.91814,PPLX,32593
7302642,Glenmore Park,AU,-33.79068,150.6693,PPLX,22863
7302683,Southbank,AU,-37.8228,144.96434,PPLX,22397
7576707,Helensvale,AU,-27.91828,153.33275,PPLX,16839
7932573,Melton West,AU,-37.67852,144.56883,PPLX,17477
7932620,Elwood,AU,-37.88214,144.98215,PPLX,15122
7932629,Balwyn North,AU,-37.79086,145.09386,PPL,20015
7932638,Malvern East,AU,-37.87397,145.04253,PPLX,21282
7932646,Brighton East,AU,-37.90232,145.01734,PPLX,15644
7932670,Redbank Plains,AU,-27.64613,152.85965,PPLX,19094
8012683,Labrador,AU,-27.94402,153.39815,PPLX,18326
8015209,St Albans,AU,-37.74496,144.80049,PPL,37629
8347325,Endeavour Hills,AU,-37.97695,145.25866,PPLX,24116
8347736,Kellyville,AU,-33.71028,150.95095,PPLX,27676
8347847,Taylors Lakes,AU,-37.69863,144.78631,PPLX,15422
8347871,Cherrybrook,AU,-33.72197,151.04607,PPLX,18588
8347896,Roxburgh Park,AU,-37.62581,144.92555,PPLX,21742
8347914,Prestons,AU,-33.94185,150.8717,PPLX,15312
8348078,Wyndham Vale,AU,-37.89138,144.62368,PPLX,23093
8348081,Ballajura,AU,-31.84062,115.89549,PPLX,18408
8348101,Willetton,AU,-32.05251,115.88782,PPLX,17887
8348142,Glenwood,AU,-33.73333,150.93284,PPLX,16040
8348460,Cabramatta,AU,-33.89743,150.93446,PPLX,21634
8348466,Campsie,AU,-33.9125,151.10279,PPLX,24487
8348477,Casula,AU,-33.95222,150.89949,PPLX,15695
8348511,Cranebrook,AU,-33.7061,150.7094,PPLX,15649
8348574,Greenacre,AU,-33.90034,151.05563,PPLX,24361
8348582,Greystanes,AU,-33.82346,150.94607,PPLX,22591
8348596,Ellenbrook,AU,-31.76737,115.96936,PPLX,22209
8348615,Alexandra Hills,AU,-27.53221,153.22889,PPLX,16043
8348765,Calamvale,AU,-27.62329,153.04785,PPLX,16927
8348768,Yagoona,AU,-33.9049,151.01996,PPLX,17908
8348824,Highton,AU,-38.17058,144.3114,PPLX,18388
8348920,Pacific Pines,AU,-27.93994,153.31436,PPLX,16605
8348930,Robina,AU,-28.07071,153.39329,PPLX,23140
8349003,Paralowie,AU,-34.75705,138.60819,PPLX,16386
8349017,Baldivis,AU,-32.32889,115.83047,PPLX,30472
8349051,Dianella,AU,-31.88822,115.87186,PPLX,23034
8349083,Morley,AU,-31.88775,115.9099,PPLX,21134
8349108,Thornlie,AU,-32.06003,115.955,PPLX,22779
8349222,Punchbowl,AU,-33.92893,151.05111,PPLX,20174
8349238,Parafield Gardens,AU,-34.78254,138.61077,PPLX,16872
8349243,Hillside,AU,-37.69047,144.74172,PPLX,16976
8349321,St Clair,AU,-33.79728,150.7847,PPLX,19856
8349354,Kirwan,AU,-19.30323,146.72531,PPLX,21034
8349381,Bundoora,AU,-37.69825,145.05967,PPLX,28828
9957340,Forest Lake,AU,-27.62563,152.96883,PPLX,22581
9957350,Sunnybank Hills,AU,-27.61025,153.05388,PPLX,17842
9958114,Rochedale South,AU,-27.59521,153.12332,PPLX,15073
9972515,Cranbourne East,AU,-38.11531,145.29814,PPLX,15994
9972516,Cranbourne North,AU,-38.07758,145.29871,PPLX,19900
9972518,Narre Warren South,AU,-38.04369,145.2923,PPLX,30132
9972522,Dandenong North,AU,-37.96649,145.2081,PPLX,22225
9972527,Frankston South,AU,-38.16604,145.13643,PPLX,17826
9972578,Sunshine West,AU,-37.79117,144.81637,PPLX,18568
9972579,Altona Meadows,AU,-37.88413,144.78367,PPLX,18874
9972762,Hurstville,AU,-33.9677,151.10149,PPLX,29744
9972964,West Pennant Hills,AU,-33.7457,151.04764,PPLX,16162
11523810,Melbourne City Centre,AU,-37.81501,144.96657,PPLX,60057
11523825,Adelaide city centre,AU,-34.92873,138.60334,PPLX,19820
11523847,Wollongong city centre,AU,-34.4279,150.89268,PPLX,19108
3577072,Tanki Leendert,AW,12.53914,-70.02004,PPL,21500
3577089,San Nicolas,AW,12.43624,-69.90713,PPL,15200
3577154,Oranjestad,AW,12.52398,-70.02703,PPLC,29998
3041732,Mariehamn,AX,60.09726,19.93481,PPLC,10682
146970,Xankandi,AZ,39.8177,46.7528,PPL,53100
147059,Ahmadbayli,AZ,39.88074,48.39158,PPL,17242
147105,Susa,AZ,39.76006,46.74989,PPLA,18662
147271,Salyan,AZ,39.59621,48.98479,PPLA,36555
147288,Saatli,AZ,39.93214,48.36892,PPLA,87000
147425,Neftcala,AZ,39.3768,49.247,PPLA,18661
147429,Nakhchivan,AZ,39.20889,45.41222,PPLA,64754
147622,Lankaran,AZ,38.75428,48.85062,PPLA,240300
147982,Imishli,AZ,39.87095,48.05995,PPLA,34178
148106,Fizuli,AZ,39.60094,47.14529,PPLA,26765
148290,Jalilabad,AZ,39.20963,48.49186,PPLA,36259
148340,Pushkino,AZ,39.45833,48.545,PPLA,18182
148354,Beylagan,AZ,39.77556,47.61861,PPLA,15599
148445,Astara,AZ,38.45598,48.87498,PPLA,15190
148565,Sirvan,AZ,39.93778,48.929,PPLA,70220
148619,Agdam,AZ,39.99096,46.92736,PPLA,39451
584596,Zaqatala,AZ,41.6316,46.64479,PPLA,18277
584614,Zabrat,AZ,40.47746,49.94174,PPL,21396
584649,Yevlakh,AZ,40.61832,47.15014,PPLA,127400
584716,Goygol,AZ,40.58584,46.3189,PPLA,17816
584717,Xacmaz,AZ,41.46426,48.80565,PPLA,37175
584791,Ujar,AZ,40.51902,47.65423,PPLA,15741
584871,Terter,AZ,40.34201,46.93161,PPLA,18185
584923,Sumqayit,AZ,40.58972,49.66861,PPLA,265150
585103,Qaracuxur,AZ,40.39667,49.97361,PPL,72989
585152,Shamkhor,AZ,40.82975,46.0178,PPLA,35421
585156,Shamakhi,AZ,40.63141,48.64137,PPLA,29403
585170,Sheki,AZ,41.19194,47.17056,PPLA,63000
585184,Sabuncu,AZ,40.4425,49.94806,PPL,20996
585187,Sabirabad,AZ,40.00869,48.47701,PPLA,28075
585220,Qusar,AZ,41.4275,48.4302,PPLA,16022
585221,Quba,AZ,41.36108,48.51341,PPLA,22405
585225,Haciqabul,AZ,40.03874,48.94286,PPLA,23102
585226,Qazax,AZ,41.09246,45.36561,PPLA,18903
585379,Haci Zeynalabdin,AZ,40.62333,49.55861,PPL,19019
585514,Mingelchaur,AZ,40.76395,47.05953,PPLA,95453
585557,Mastaga,AZ,40.52983,50.00616,PPL,40092
585568,Mardakan,AZ,40.49182,50.14292,PPL,15267
585630,Lokbatan,AZ,40.3256,49.73376,PPL,30694
585763,Kyurdarmir,AZ,40.34257,48.15649,PPLA,19088
585915,Khirdalan,AZ,40.44808,49.75502,PPLA,37949
586340,Yeni Suraxani,AZ,40.43026,50.03598,PPL,16127
586427,Goycay,AZ,40.65055,47.74219,PPLA,35348
586429,Hovsan,AZ,40.37444,50.08528,PPL,36293
586523,Ganja,AZ,40.68278,46.36056,PPLA,313300
586763,Divichibazar,AZ,41.20117,48.98712,PPLA,23248
586925,Buzovna,AZ,40.51903,50.11438,PPL,24795
586968,Biny Selo,AZ,40.45076,50.08686,PPL,24596
587057,Barda,AZ,40.37577,47.12619,PPLA,37372
587078,Bilajari,AZ,40.4444,49.80566,PPL,42194
587084,Baku,AZ,40.37767,49.89201,PPLC,1116513
587261,Amirdzhan,AZ,40.42639,49.98361,PPL,26798
587361,Aghsu,AZ,40.57028,48.40087,PPLA,17209
587378,Agdas,AZ,40.64699,47.4738,PPLA,23528
587384,Agdzhabedy,AZ,40.05015,47.45937,PPLA,34989
824003,Bakixanov,AZ,40.41894,49.96693,PPL,66686
3186573,Zenica,BA,44.20169,17.90397,PPLA2,164423
3187609,Visoko,BA,43.98889,18.17806,PPLA3,17890
3188225,Velika Kladusa,BA,45.18497,15.80579,PPLA3,19330
3188582,Tuzla,BA,44.53842,18.66709,PPLA2,142486
3188893,Trebinje,BA,42.71197,18.34362,PPLA2,33178
3188924,Travnik,BA,44.22637,17.66583,PPLA2,31127
3191281,Sarajevo,BA,43.84864,18.35644,PPLC,696731
3192409,Prijedor,BA,44.97991,16.71401,PPLA2,36347
3194828,Mostar,BA,43.34333,17.80806,PPLA2,104518
3196079,Lukavac,BA,44.54245,18.52618,PPLA3,44520
3199744,Gradacac,BA,44.87851,18.42764,PPLA3,15659
3199779,Gracanica,BA,44.70307,18.3101,PPLA3,15758
3200396,Gorazde,BA,43.66795,18.97564,PPLA2,17650
3201984,Doboj,BA,44.73179,18.08698,PPLA2,27235
3202822,Cazin,BA,44.96694,15.94306,PPLA3,21741
3203099,Bugojno,BA,44.05722,17.45083,PPLA3,41378
3203521,Brcko,BA,44.86995,18.81012,PPLA,38968
3203653,Bosanska Krupa,BA,44.8825,16.15139,PPLA3,15193
3204186,Bijeljina,BA,44.75874,19.21437,PPLA2,37692
3204222,Bihac,BA,44.81694,15.87083,PPLA2,75641
3204541,Banja Luka,BA,44.77842,17.19386,PPLA,221106
3337476,Konjic,BA,43.65126,17.96082,PPLA3,15950
3374036,Bridgetown,BB,13.10732,-59.62021,PPLC,98511
1185092,Thakurgaon,BD,26.03097,88.46989,PPL,71096
1185095,Teknaf,BD,20.85829,92.29773,PPL,40557
1185098,Tungi,BD,23.89154,90.40232,PPL,337579
1185099,Sylhet,BD,24.89904,91.87198,PPLA,237000
1185100,Dohar,BD,23.59311,90.14251,PPL,45543
1185106,Jamalpur,BD,24.91965,89.94812,PPLA2,167900
1185107,Shibganj,BD,25.00146,89.32266,PPL,378701
1185108,Shibganj,BD,24.68501,88.15638,PPL,35961
1185111,Satkhira,BD,22.70817,89.07185,PPL,128918
1185115,Sirajganj,BD,24.45771,89.70802,PPL,127481
1185116,Netrakona,BD,24.88352,90.72898,PPLA2,79016
1185117,Narsingdi,BD,23.92298,90.71768,PPL,281080
1185120,Sandwip,BD,22.51409,91.45491,PPL,52152
1185121,Shahzadpur,BD,24.17687,89.5988,PPL,102420
1185127,Ramganj,BD,23.1006,90.84989,PPL,55241
1185128,Rajshahi,BD,24.374,88.60114,PPLA,700133
1185138,Pirojpur,BD,22.57965,89.97521,PPL,54418
1185141,Panchagarh,BD,26.33338,88.55777,PPL,48531
1185148,Patiya,BD,22.29543,91.979,PPL,51360
1185149,Parbatipur,BD,25.66369,88.93093,PPL,48020
1185155,Narayanganj,BD,23.61352,90.50298,PPL,223622
1185156,Nalchiti,BD,22.63696,90.27195,PPL,38703
1185159,Nagarpur,BD,24.05783,89.87696,PPL,238422
1185160,Nageswari,BD,25.96817,89.69153,PPL,49425
1185162,Mymensingh,BD,24.75636,90.40646,PPLA,225126
1185164,Muktagacha,BD,24.76484,90.25698,PPL,24684
1185165,Mirzapur,BD,24.10287,90.09841,PPL,41137
1185166,Maulavi Bazar,BD,24.48888,91.77075,PPL,57441
1185167,Morrelgonj,BD,22.45566,89.85584,PPL,31647
1185171,Mehendiganj,BD,22.82257,90.52859,PPL,39424
1185173,Mathba,BD,22.28616,89.95883,PPL,29760
1185181,Lalmonirhat,BD,25.91719,89.44595,PPLA2,65127
1185183,Laksham,BD,23.24018,91.12143,PPL,82290
1185186,Comilla,BD,23.46186,91.18503,PPL,389411
1185188,Rangpur,BD,25.74664,89.25166,PPLA,343122
1185191,Kushtia,BD,23.9028,89.11943,PPL,135724
1185199,Kaliganj,BD,23.40964,89.13801,PPL,45631
1185204,Jhingergacha,BD,23.11134,89.09061,PPL,41957
1185206,Joypur Hat,BD,25.10147,89.02734,PPL,73068
1185207,Ishurdi,BD,24.12858,89.06573,PPL,81995
1185209,Habiganj,BD,24.38044,91.41299,PPL,88760
1185210,Gaurnadi,BD,22.97372,90.22376,PPL,40519
1185218,Gafargaon,BD,24.432,90.5585,PPL,34177
1185224,Feni,BD,23.0144,91.3966,PPL,84028
1185236,Raipur,BD,23.0391,90.76808,PPL,64652
1185239,Sarankhola,BD,22.31006,89.79113,PPL,36470
1185241,Dhaka,BD,23.7104,90.40744,PPLC,10356500
1185247,Chilmari,BD,25.55613,89.67097,PPL,49736
1185249,Chhagalnaiya,BD,23.02475,91.51091,PPL,39335
1185251,Lalmohan,BD,22.33774,90.73708,PPL,42220
1185252,Khagrachhari,BD,23.10787,91.97007,PPL,50364
1185254,Chhatak,BD,25.03852,91.66958,PPLA3,39218
1185260,Bhatpara Abhaynagar,BD,23.01472,89.43936,PPL,42653
1185262,Bheramara,BD,24.02452,88.99234,PPL,38159
1185263,Bhairab Bazar,BD,24.0524,90.9764,PPL,105457
1185270,Bandarban,BD,22.19534,92.21946,PPL,32523
1185272,Kalia,BD,23.043,89.63094,PPL,40492
1185274,Baniachang,BD,24.51863,91.35787,PPL,37807
1185276,Bajitpur,BD,24.21623,90.95002,PPL,34560
1185281,Bagerhat,BD,22.65657,89.79123,PPLA2,266388
1185283,Badarganj,BD,25.67419,89.05377,PPL,32600
1185293,Narail,BD,23.15509,89.49515,PPL,55112
1185920,Tungipara,BD,22.89983,89.90326,PPL,62210
1187530,Sonargaon,BD,23.65,90.61667,PPL,130000
1188569,Sarishabari,BD,24.75127,89.83126,PPL,81325
1189056,Sakhipur,BD,24.31988,90.16943,PPL,40869
1189638,Raojan,BD,22.53511,91.91919,PPL,25708
1191139,Phultala,BD,22.71673,89.51194,PPL,37985
1191368,Palang,BD,23.21824,90.35076,PPL,67652
1192366,Par Naogaon,BD,24.80418,88.94875,PPL,192464
1193823,Nabinagar,BD,23.88791,90.96792,PPL,31671
1196292,Lakshmipur,BD,22.9443,90.83005,PPL,61703
1197895,Kesabpur,BD,22.90725,89.21954,PPL,30926
1201753,Hajiganj,BD,23.25191,90.85508,PPL,44343
1203344,Faridpur,BD,23.60612,89.84064,PPL,112187
1203891,Dinajpur,BD,25.62745,88.63779,PPL,206234
1205481,Uttar Char Fasson,BD,22.22647,90.71275,PPL,48305
1205733,Chattogram,BD,22.3384,91.83168,PPLA,3920222
1207047,Char Bhadrasan,BD,23.30916,90.22698,PPL,34423
1209562,Bera,BD,24.07821,89.63262,PPL,39604
1210565,Burhanuddin,BD,22.49518,90.72391,PPL,45670
1336133,Satkania,BD,22.07639,92.04955,PPL,52005
1336134,Cox's Bazar,BD,21.43973,92.00955,PPL,253788
1336135,Khulna,BD,22.80979,89.56439,PPLA,1342339
